id,source_drug_id,target_drug_id
254925,DB11803,DB00591
254926,DB11803,DB00601
254927,DB11803,DB00619
254928,DB11803,DB00620
254929,DB11803,DB00631
254930,DB11803,DB00635
254931,DB11803,DB00642
254932,DB11803,DB00687
254933,DB11803,DB00688
254934,DB11803,DB00694
254935,DB11803,DB00755
254936,DB11803,DB00762
254937,DB11803,DB00763
254938,DB11803,DB00764
254939,DB11803,DB00773
254940,DB11803,DB00795
254941,DB11803,DB00851
254942,DB11803,DB00853
254943,DB11803,DB00859
254944,DB11803,DB00860
254945,DB11803,DB00877
254946,DB11803,DB00888
254947,DB11803,DB00928
254948,DB11803,DB00958
254949,DB11803,DB00959
254950,DB11803,DB00970
254951,DB11803,DB00987
254952,DB11803,DB00993
254953,DB11803,DB00997
254954,DB11803,DB01005
254955,DB11803,DB01008
254956,DB11803,DB01024
254957,DB11805,DB00012
254958,DB11805,DB00016
254959,DB11805,DB08894
254960,DB11805,DB09107
254961,DB11805,DB09039
254962,DB11805,DB09053
254963,DB11805,DB01166
254964,DB11805,DB01394
254965,DB11805,DB00813
254966,DB11805,DB04946
254967,DB11805,DB01256
254968,DB11805,DB08895
254969,DB11805,DB00862
254970,DB11805,DB00402
254971,DB11805,DB01198
254972,DB11805,DB00227
254973,DB11805,DB00316
254974,DB11805,DB09288
254975,DB11805,DB00346
254976,DB11805,DB00404
254977,DB11805,DB00682
254978,DB11805,DB01418
254979,DB11805,DB08496
254980,DB11805,DB08735
254981,DB11805,DB08736
254982,DB11805,DB14055
254983,DB11805,DB00683
254984,DB11805,DB00864
254985,DB11805,DB01076
254986,DB11805,DB01238
254987,DB11805,DB14185
254988,DB11805,DB06480
254989,DB11805,DB00017
254990,DB11805,DB00024
254991,DB11805,DB00066
254992,DB11805,DB00279
254993,DB11805,DB00389
254994,DB11805,DB00550
254995,DB11805,DB00763
254996,DB11805,DB01583
254997,DB11805,DB03374
254998,DB11805,DB03604
254999,DB11805,DB05084
255000,DB11805,DB05829
255001,DB11805,DB06285
255002,DB11805,DB06715
255003,DB11805,DB07637
255004,DB11805,DB09100
255005,DB11805,DB09418
255006,DB11805,DB09421
255007,DB11805,DB12629
255008,DB11805,DB13644
255009,DB11805,DB13742
255010,DB11805,DB13804
255011,DB11805,DB15263
255012,DB11805,DB00451
255013,DB11805,DB14975
255014,DB11805,DB09237
255015,DB11805,DB00193
255016,DB11805,DB00502
255017,DB11805,DB00186
255018,DB11805,DB00191
255019,DB11805,DB00207
255020,DB11805,DB00208
255021,DB11805,DB00246
255022,DB11805,DB00264
255023,DB11805,DB00426
255024,DB11805,DB00433
255025,DB11805,DB00476
255026,DB11805,DB00477
255027,DB11805,DB00518
255028,DB11805,DB00567
255029,DB11805,DB00590
255030,DB11805,DB00717
255031,DB11805,DB01039
255032,DB11805,DB01072
255033,DB11805,DB01098
255034,DB11805,DB01151
255035,DB11805,DB01323
255036,DB11805,DB01395
255037,DB11805,DB01411
255038,DB11805,DB01431
255039,DB11805,DB01624
255040,DB11805,DB01656
255041,DB11805,DB06201
255042,DB11805,DB06218
255043,DB11805,DB08882
255044,DB11805,DB09030
255045,DB11805,DB09034
255046,DB11805,DB09048
255047,DB11805,DB09071
255048,DB11805,DB09079
255049,DB11805,DB09299
255050,DB11805,DB09330
255051,DB11805,DB11094
255052,DB11805,DB11273
255053,DB11805,DB11730
255054,DB11805,DB11952
255055,DB11805,DB12141
255056,DB11805,DB12515
255057,DB11808,DB10317
255058,DB11808,DB10343
255059,DB11808,DB10804
255060,DB11808,DB10805
255061,DB11808,DB11003
255062,DB11808,DB11050
255063,DB11808,DB12386
255064,DB11808,DB12768
255065,DB11808,DB14409
255066,DB11808,DB14443
255067,DB11808,DB14685
255068,DB11808,DB10318
255069,DB11809,DB06697
255070,DB11809,DB06708
255071,DB11809,DB00372
255072,DB11809,DB00420
255073,DB11809,DB00433
255074,DB11809,DB00477
255075,DB11809,DB00508
255076,DB11809,DB00623
255077,DB11809,DB00679
255078,DB11809,DB00680
255079,DB11809,DB00831
255080,DB11809,DB00850
255081,DB11809,DB00933
255082,DB11809,DB01063
255083,DB11809,DB01069
255084,DB11809,DB01246
255085,DB11809,DB01403
255086,DB11809,DB01608
255087,DB11809,DB01614
255088,DB11809,DB01615
255089,DB11809,DB01621
255090,DB11809,DB01622
255091,DB11809,DB05687
255092,DB11809,DB09000
255093,DB11809,DB09241
255094,DB11809,DB11540
255095,DB11809,DB12710
255096,DB11809,DB13213
255097,DB11809,DB13382
255098,DB11809,DB13420
255099,DB11809,DB13784
255100,DB11809,DB14651
255101,DB11809,DB00250
255102,DB11809,DB08881
255103,DB11812,DB00012
255104,DB11812,DB00016
255105,DB11812,DB08894
255106,DB11812,DB09107
255107,DB11812,DB00707
255108,DB11812,DB00460
255109,DB11812,DB00755
255110,DB11817,DB06643
255111,DB11817,DB00008
255112,DB11817,DB00011
255113,DB11817,DB00018
255114,DB11817,DB00022
255115,DB11817,DB00033
255116,DB11817,DB00034
255117,DB11817,DB00041
255118,DB11817,DB00056
255119,DB11817,DB00059
255120,DB11817,DB00068
255121,DB11817,DB00069
255122,DB11817,DB00073
255123,DB11817,DB00074
255124,DB11817,DB00075
255125,DB11817,DB00078
255126,DB11817,DB00081
255127,DB11817,DB00087
255128,DB11817,DB00092
255129,DB11817,DB00095
255130,DB11817,DB00098
255131,DB11817,DB00105
255132,DB11817,DB00111
255133,DB11817,DB00112
255134,DB11817,DB00120
255135,DB11817,DB00180
255136,DB11817,DB00188
255137,DB11817,DB00242
255138,DB11817,DB00262
255139,DB11817,DB00276
255140,DB11817,DB00290
255141,DB11817,DB00291
255142,DB11817,DB00293
255143,DB11817,DB00305
255144,DB11817,DB00307
255145,DB11817,DB00309
255146,DB11817,DB00322
255147,DB11817,DB00328
255148,DB11817,DB00352
255149,DB11817,DB00361
255150,DB11817,DB00380
255151,DB11817,DB00394
255152,DB11817,DB00398
255153,DB11817,DB00428
255154,DB11817,DB00432
255155,DB11817,DB00441
255156,DB11817,DB00443
255157,DB11817,DB00444
255158,DB11817,DB00445
255159,DB11817,DB00446
255160,DB11817,DB00480
255161,DB11817,DB00488
255162,DB11817,DB00495
255163,DB11817,DB00531
255164,DB11817,DB00541
255165,DB11817,DB00544
255166,DB11817,DB00550
255167,DB11817,DB00552
255168,DB11817,DB00563
255169,DB11817,DB00570
255170,DB11817,DB00588
255171,DB11817,DB00591
255172,DB11817,DB00601
255173,DB11817,DB00619
255174,DB11817,DB00620
255175,DB11817,DB00631
255176,DB11817,DB00635
255177,DB11817,DB00642
255178,DB11817,DB00687
255179,DB11817,DB00688
255180,DB11817,DB00694
255181,DB11817,DB00755
255182,DB11817,DB00762
255183,DB11817,DB00763
255184,DB11817,DB00764
255185,DB11817,DB00773
255186,DB11817,DB00795
255187,DB11817,DB00851
255188,DB11817,DB00853
255189,DB11817,DB00859
255190,DB11817,DB00860
255191,DB11817,DB00888
255192,DB11817,DB00928
255193,DB11817,DB00958
255194,DB11817,DB00959
255195,DB11817,DB00970
255196,DB11817,DB00987
255197,DB11817,DB00993
255198,DB11817,DB00997
255199,DB11817,DB01005
255200,DB11817,DB01024
255201,DB11817,DB01033
255202,DB11817,DB01041
255203,DB11817,DB01042
255204,DB11817,DB01073
255205,DB11817,DB01099
255206,DB11817,DB01101
255207,DB11817,DB01108
255208,DB11817,DB01168
255209,DB11817,DB01169
255210,DB11823,DB00366
255211,DB11823,DB00956
255212,DB11823,DB00765
255213,DB11823,DB01017
255214,DB11823,DB00413
255215,DB11823,DB06204
255216,DB11823,DB01041
255217,DB11823,DB00425
255218,DB11823,DB08912
255219,DB11823,DB08933
255220,DB11823,DB00333
255221,DB11823,DB01181
255222,DB11823,DB08883
255223,DB11823,DB00682
255224,DB11823,DB01418
255225,DB11823,DB08496
255226,DB11823,DB08735
255227,DB11823,DB08736
255228,DB11823,DB14055
255229,DB11823,DB00498
255230,DB11823,DB13451
255231,DB11823,DB08794
255232,DB11823,DB13347
255233,DB11823,DB00898
255234,DB11823,DB00972
255235,DB11823,DB00484
255236,DB11823,DB09280
255237,DB11823,DB00530
255238,DB11823,DB00209
255239,DB11823,DB00219
255240,DB11823,DB00245
255241,DB11823,DB00332
255242,DB11823,DB00340
255243,DB11823,DB00354
255244,DB11823,DB00376
255245,DB11823,DB00383
255246,DB11823,DB00387
255247,DB11823,DB00392
255248,DB11823,DB00424
255249,DB11823,DB00462
255250,DB11823,DB00505
255251,DB11823,DB00517
255252,DB11823,DB00670
255253,DB11823,DB00725
255254,DB11823,DB00767
255255,DB11823,DB00782
255256,DB11823,DB00804
255257,DB11823,DB00810
255258,DB11823,DB00940
255259,DB11823,DB00942
255260,DB11823,DB00986
255261,DB11823,DB01148
255262,DB11823,DB01231
255263,DB11823,DB01625
255264,DB11823,DB04843
255265,DB11823,DB06787
255266,DB11823,DB08801
255267,DB11823,DB08897
255268,DB11823,DB08997
255269,DB11823,DB09007
255270,DB11823,DB09076
255271,DB11823,DB09300
255272,DB11823,DB11235
255273,DB11823,DB11315
255274,DB11823,DB11855
255275,DB11823,DB12086
255276,DB11823,DB12526
255277,DB11823,DB12554
255278,DB11823,DB13252
255279,DB11823,DB13254
255280,DB11823,DB13351
255281,DB11823,DB13369
255282,DB11823,DB13380
255283,DB11823,DB13413
255284,DB11823,DB13448
255285,DB11823,DB13468
255286,DB11823,DB13507
255287,DB11823,DB13542
255288,DB11823,DB13581
255289,DB11823,DB13619
255290,DB11823,DB13636
255291,DB11823,DB13666
255292,DB11823,DB13678
255293,DB11823,DB13695
255294,DB11823,DB13720
255295,DB11823,DB13738
255296,DB11823,DB13759
255297,DB11823,DB13769
255298,DB11823,DB13844
255299,DB11823,DB13850
255300,DB11823,DB01036
255301,DB11823,DB00280
255302,DB11823,DB00907
255303,DB11823,DB01409
255304,DB11823,DB06702
255305,DB11823,DB09089
255306,DB11823,DB09262
255307,DB11823,DB13500
255308,DB11823,DB00496
255309,DB11823,DB01062
255310,DB11824,DB00082
255311,DB11824,DB00166
255312,DB11824,DB00218
255313,DB11824,DB00365
255314,DB11824,DB00467
255315,DB11824,DB00487
255316,DB11824,DB00537
255317,DB11824,DB00685
255318,DB11824,DB00779
255319,DB11824,DB00817
255320,DB11824,DB00827
255321,DB11824,DB00978
255322,DB11824,DB01044
255323,DB11824,DB01059
255324,DB11824,DB01137
255325,DB11824,DB01155
255326,DB11824,DB01165
255327,DB11824,DB01208
255328,DB11824,DB01405
255329,DB11824,DB04576
255330,DB11824,DB05488
255331,DB11824,DB06160
255332,DB11824,DB06600
255333,DB11824,DB08972
255334,DB11824,DB11404
255335,DB11824,DB11443
255336,DB11824,DB11491
255337,DB11824,DB11511
255338,DB11824,DB11774
255339,DB11824,DB11892
255340,DB11824,DB11943
255341,DB11824,DB13261
255342,DB11824,DB13627
255343,DB11824,DB13772
255344,DB11824,DB13823
255345,DB11824,DB00232
255346,DB11824,DB00310
255347,DB11824,DB00436
255348,DB11824,DB00524
255349,DB11824,DB00562
255350,DB11824,DB00774
255351,DB11824,DB00808
255352,DB11824,DB00880
255353,DB11824,DB00999
255354,DB11824,DB01021
255355,DB11824,DB01324
255356,DB11824,DB01325
255357,DB11824,DB13532
255358,DB11824,DB13989
255359,DB11824,DB00321
255360,DB11824,DB00344
255361,DB11824,DB00458
255362,DB11824,DB00540
255363,DB11824,DB00543
255364,DB11824,DB00726
255365,DB11824,DB01142
255366,DB11824,DB01151
255367,DB11824,DB01242
255368,DB11824,DB04836
255369,DB11824,DB08996
255370,DB11824,DB09016
255371,DB11824,DB09167
255372,DB11824,DB09289
255373,DB11824,DB09307
255374,DB11824,DB12930
255375,DB11824,DB13114
255376,DB11824,DB13225
255377,DB11824,DB13246
255378,DB11824,DB13384
255379,DB11824,DB13411
255380,DB11824,DB13496
255381,DB11824,DB13782
255382,DB11824,DB06292
255383,DB11824,DB08907
255384,DB11824,DB00007
255385,DB11824,DB00014
255386,DB11824,DB00104
255387,DB11824,DB00214
255388,DB11824,DB00220
255389,DB11824,DB00224
255390,DB11824,DB00246
255391,DB11824,DB00294
255392,DB11824,DB00304
255393,DB11824,DB00334
255394,DB11824,DB00351
255395,DB11824,DB00363
255396,DB11824,DB00367
255397,DB11824,DB00396
255398,DB11824,DB00477
255399,DB11824,DB00502
255400,DB11824,DB00503
255401,DB11824,DB00592
255402,DB11824,DB00603
255403,DB11824,DB00606
255404,DB11824,DB00627
255405,DB11824,DB00668
255406,DB11824,DB00695
255407,DB11824,DB00717
255408,DB11824,DB00734
255409,DB11824,DB00738
255410,DB11826,DB00255
255411,DB11826,DB00269
255412,DB11826,DB00286
255413,DB11826,DB00655
255414,DB11826,DB00783
255415,DB11826,DB00890
255416,DB11826,DB00977
255417,DB11826,DB01357
255418,DB11826,DB04573
255419,DB11826,DB04574
255420,DB11826,DB04575
255421,DB11826,DB07931
255422,DB11826,DB09070
255423,DB11826,DB09317
255424,DB11826,DB09318
255425,DB11826,DB09369
255426,DB11826,DB09381
255427,DB11826,DB11478
255428,DB11826,DB11674
255429,DB11826,DB12487
255430,DB11826,DB13143
255431,DB11826,DB13386
255432,DB11826,DB13418
255433,DB11826,DB13952
255434,DB11826,DB13953
255435,DB11826,DB13954
255436,DB11826,DB13956
255437,DB11826,DB15334
255438,DB11826,DB15335
255439,DB11826,DB00002
255440,DB11826,DB00028
255441,DB11826,DB00043
255442,DB11826,DB00051
255443,DB11826,DB00054
255444,DB11826,DB00056
255445,DB11826,DB00057
255446,DB11826,DB00065
255447,DB11826,DB00072
255448,DB11826,DB00073
255449,DB11826,DB00074
255450,DB11826,DB00075
255451,DB11826,DB00076
255452,DB11826,DB00078
255453,DB11826,DB00081
255454,DB11826,DB00087
255455,DB11826,DB00089
255456,DB11826,DB00095
255457,DB11826,DB00098
255458,DB11826,DB00108
255459,DB11826,DB00110
255460,DB11826,DB00111
255461,DB11826,DB00112
255462,DB11826,DB00113
255463,DB11826,DB01257
255464,DB11826,DB01269
255465,DB11826,DB01270
255466,DB11826,DB04901
255467,DB11826,DB04949
255468,DB11826,DB04956
255469,DB11826,DB04958
255470,DB11826,DB04962
255471,DB11826,DB04964
255472,DB11826,DB04988
255473,DB11826,DB05006
255474,DB11826,DB05097
255475,DB11826,DB05101
255476,DB11826,DB05111
255477,DB11826,DB05136
255478,DB11826,DB05139
255479,DB11826,DB05209
255480,DB11826,DB05304
255481,DB11826,DB05336
255482,DB11826,DB05405
255483,DB11826,DB05437
255484,DB11826,DB05459
255485,DB11826,DB05496
255486,DB11826,DB05545
255487,DB11826,DB05550
255488,DB11826,DB05555
255489,DB11826,DB05578
255490,DB11826,DB05595
255491,DB11826,DB05656
255492,DB11826,DB05679
255493,DB11826,DB05773
255494,DB11826,DB05793
255495,DB11826,DB05797
255496,DB11826,DB05889
255497,DB11826,DB05892
255498,DB11826,DB05915
255499,DB11826,DB05916
255500,DB11826,DB05941
255501,DB11826,DB05996
255502,DB11826,DB06043
255503,DB11826,DB06049
255504,DB11826,DB06050
255505,DB11826,DB06081
255506,DB11826,DB06101
255507,DB11826,DB06116
255508,DB11826,DB06162
255509,DB11826,DB06168
255510,DB11827,DB00082
255511,DB11827,DB00243
255512,DB11827,DB00178
255513,DB11827,DB00492
255514,DB11827,DB00519
255515,DB11827,DB00691
255516,DB11827,DB00722
255517,DB11827,DB00790
255518,DB11827,DB00881
255519,DB11827,DB00886
255520,DB11827,DB01180
255521,DB11827,DB01348
255522,DB11827,DB08836
255523,DB11827,DB09477
255524,DB11827,DB11783
255525,DB11827,DB13166
255526,DB11827,DB13312
255527,DB11827,DB14125
255528,DB11827,DB14207
255529,DB11827,DB14208
255530,DB11827,DB14209
255531,DB11827,DB14210
255532,DB11827,DB14213
255533,DB11827,DB14217
255534,DB11827,DB14231
255535,DB11827,DB00584
255536,DB11827,DB01197
255537,DB11827,DB01340
255538,DB11827,DB15565
255539,DB11827,DB00762
255540,DB11827,DB00166
255541,DB11827,DB00218
255542,DB11827,DB00467
255543,DB11827,DB00487
255544,DB11827,DB00685
255545,DB11827,DB00779
255546,DB11827,DB00817
255547,DB11827,DB00827
255548,DB11827,DB00978
255549,DB11827,DB01044
255550,DB11827,DB01059
255551,DB11827,DB01155
255552,DB11827,DB01165
255553,DB11827,DB01405
255554,DB11827,DB04576
255555,DB11827,DB05488
255556,DB11827,DB06160
255557,DB11827,DB06600
255558,DB11827,DB08972
255559,DB11827,DB11404
255560,DB11827,DB11443
255561,DB11827,DB11491
255562,DB11827,DB11511
255563,DB11827,DB11774
255564,DB11827,DB11892
255565,DB11827,DB13261
255566,DB11827,DB13627
255567,DB11827,DB13772
255568,DB11827,DB13823
255569,DB11827,DB00365
255570,DB11827,DB00537
255571,DB11827,DB01137
255572,DB11827,DB01208
255573,DB11827,DB00232
255574,DB11827,DB00310
255575,DB11827,DB00436
255576,DB11827,DB00524
255577,DB11827,DB00562
255578,DB11827,DB00774
255579,DB11827,DB00808
255580,DB11827,DB00880
255581,DB11827,DB00999
255582,DB11827,DB01021
255583,DB11827,DB01324
255584,DB11827,DB01325
255585,DB11827,DB13532
255586,DB11827,DB13989
255587,DB11827,DB04836
255588,DB11827,DB08996
255589,DB11827,DB09016
255590,DB11827,DB09167
255591,DB11827,DB09289
255592,DB11827,DB09307
255593,DB11827,DB12930
255594,DB11827,DB13114
255595,DB11827,DB13225
255596,DB11827,DB13246
255597,DB11827,DB13384
255598,DB11827,DB13411
255599,DB11827,DB13496
255600,DB11827,DB13782
255601,DB11827,DB00344
255602,DB11827,DB00458
255603,DB11827,DB00540
255604,DB11827,DB00543
255605,DB11827,DB00726
255606,DB11827,DB01142
255607,DB11827,DB01151
255608,DB11827,DB01242
255609,DB11827,DB00321
255610,DB11828,DB00012
255611,DB11828,DB00016
255612,DB11828,DB08894
255613,DB11828,DB09107
255614,DB11828,DB08916
255615,DB11828,DB00745
255616,DB11828,DB06413
255617,DB11828,DB06616
255618,DB11828,DB08870
255619,DB11828,DB01394
255620,DB11828,DB09075
255621,DB11828,DB09027
255622,DB11828,DB09049
255623,DB11828,DB06589
255624,DB11828,DB06480
255625,DB11828,DB00243
255626,DB11828,DB06207
255627,DB11828,DB01030
255628,DB11828,DB01590
255629,DB11828,DB01220
255630,DB11828,DB09046
255631,DB11828,DB09288
255632,DB11828,DB08865
255633,DB11828,DB00541
255634,DB11828,DB00997
255635,DB11828,DB12364
255636,DB11828,DB11642
255637,DB11828,DB00175
255638,DB11828,DB00295
255639,DB11828,DB00300
255640,DB11828,DB00539
255641,DB11828,DB00612
255642,DB11828,DB00742
255643,DB11828,DB00882
255644,DB11828,DB00950
255645,DB11828,DB01079
255646,DB11828,DB01261
255647,DB11828,DB01267
255648,DB11828,DB05015
255649,DB11828,DB05039
255650,DB11828,DB05889
255651,DB11828,DB06176
255652,DB11828,DB06403
255653,DB11828,DB06603
255654,DB11828,DB06605
255655,DB11828,DB06670
255656,DB11828,DB08893
255657,DB11828,DB08901
255658,DB11828,DB08907
255659,DB11828,DB08910
255660,DB11828,DB08930
255661,DB11828,DB08934
255662,DB11828,DB09076
255663,DB11828,DB09161
255664,DB11828,DB09183
255665,DB11828,DB09296
255666,DB11828,DB09297
255667,DB11828,DB11362
255668,DB11828,DB11575
255669,DB11828,DB11613
255670,DB11828,DB11712
255671,DB11828,DB11770
255672,DB11828,DB11817
255673,DB11828,DB11827
255674,DB11828,DB11855
255675,DB11828,DB11869
255676,DB11828,DB11978
255677,DB11828,DB11979
255678,DB11828,DB11995
255679,DB11828,DB12026
255680,DB11828,DB12455
255681,DB11828,DB12836
255682,DB11828,DB13125
255683,DB11828,DB13878
255684,DB11828,DB14723
255685,DB11828,DB00203
255686,DB11828,DB00641
255687,DB11828,DB00862
255688,DB11828,DB06212
255689,DB11828,DB06228
255690,DB11828,DB12500
255691,DB11828,DB11732
255692,DB11828,DB13007
255693,DB11828,DB12941
255694,DB11828,DB11951
255695,DB11828,DB09039
255696,DB11828,DB11689
255697,DB11828,DB14840
255698,DB11828,DB06695
255699,DB11828,DB00091
255700,DB11828,DB00877
255701,DB11828,DB00908
255702,DB11828,DB01396
255703,DB11828,DB06287
255704,DB11828,DB00570
255705,DB11828,DB00773
255706,DB11828,DB00970
255707,DB11828,DB05239
255708,DB11828,DB05773
255709,DB11828,DB06772
255710,DB11830,DB09083
255711,DB11830,DB00012
255712,DB11830,DB00016
255713,DB11830,DB08894
255714,DB11830,DB09107
255715,DB11830,DB02546
255716,DB11830,DB00204
255717,DB11830,DB00215
255718,DB11830,DB00261
255719,DB11830,DB00280
255720,DB11830,DB00283
255721,DB11830,DB00308
255722,DB11830,DB00313
255723,DB11830,DB00342
255724,DB11830,DB00365
255725,DB11830,DB00468
255726,DB11830,DB00489
255727,DB11830,DB00530
255728,DB11830,DB00539
255729,DB11830,DB00604
255730,DB11830,DB00619
255731,DB11830,DB00637
255732,DB11830,DB00679
255733,DB11830,DB00685
255734,DB11830,DB00834
255735,DB11830,DB00875
255736,DB11830,DB00907
255737,DB11830,DB00908
255738,DB11830,DB01035
255739,DB11830,DB01100
255740,DB11830,DB01118
255741,DB11830,DB01169
255742,DB11830,DB01175
255743,DB11830,DB01184
255744,DB11830,DB01208
255745,DB11830,DB01218
255746,DB11830,DB01244
255747,DB11830,DB01267
255748,DB11830,DB01356
255749,DB11830,DB01405
255750,DB11830,DB01624
255751,DB11830,DB04844
255752,DB11830,DB04855
255753,DB11830,DB04868
255754,DB11830,DB04946
255755,DB11830,DB05294
255756,DB11830,DB06176
255757,DB11830,DB06216
255758,DB11830,DB06697
255759,DB11830,DB06708
255760,DB11830,DB08881
255761,DB11830,DB09039
255762,DB11830,DB11730
255763,DB11830,DB11978
255764,DB11830,DB12161
255765,DB11830,DB13074
255766,DB11830,DB13725
255767,DB11830,DB00007
255768,DB11830,DB00014
255769,DB11830,DB00195
255770,DB11830,DB00199
255771,DB11830,DB00207
255772,DB11830,DB00218
255773,DB11830,DB00243
255774,DB11830,DB00263
255775,DB11830,DB00321
255776,DB11830,DB00333
255777,DB11830,DB00343
255778,DB11830,DB00363
255779,DB11830,DB00391
255780,DB11830,DB00393
255781,DB11830,DB00420
255782,DB11830,DB00433
255783,DB11830,DB00450
255784,DB11830,DB00458
255785,DB11830,DB00477
255786,DB11830,DB00526
255787,DB11830,DB00537
255788,DB11830,DB00544
255789,DB11830,DB00556
255790,DB11830,DB00568
255791,DB11830,DB00571
255792,DB11830,DB00572
255793,DB11830,DB00608
255794,DB11830,DB00625
255795,DB11830,DB00640
255796,DB11830,DB00738
255797,DB11830,DB00743
255798,DB11830,DB00748
255799,DB11830,DB00757
255800,DB11830,DB00778
255801,DB11830,DB00779
255802,DB11830,DB00827
255803,DB11830,DB00836
255804,DB11830,DB00889
255805,DB11830,DB00904
255806,DB11830,DB00922
255807,DB11830,DB00933
255808,DB11830,DB00967
255809,DB11830,DB00976
255810,DB11832,DB00012
255811,DB11832,DB00016
255812,DB11832,DB08894
255813,DB11832,DB09107
255814,DB11832,DB00316
255815,DB11832,DB09288
255816,DB11832,DB00017
255817,DB11832,DB00024
255818,DB11832,DB00066
255819,DB11832,DB00279
255820,DB11832,DB00389
255821,DB11832,DB00451
255822,DB11832,DB00550
255823,DB11832,DB00763
255824,DB11832,DB01583
255825,DB11832,DB03374
255826,DB11832,DB03604
255827,DB11832,DB05084
255828,DB11832,DB05829
255829,DB11832,DB06285
255830,DB11832,DB06715
255831,DB11832,DB07637
255832,DB11832,DB09100
255833,DB11832,DB09418
255834,DB11832,DB09421
255835,DB11832,DB12629
255836,DB11832,DB13644
255837,DB11832,DB13742
255838,DB11832,DB13804
255839,DB11832,DB15263
255840,DB11834,DB06643
255841,DB11834,DB00005
255842,DB11834,DB00008
255843,DB11834,DB00011
255844,DB11834,DB00018
255845,DB11834,DB00022
255846,DB11834,DB00026
255847,DB11834,DB00033
255848,DB11834,DB00034
255849,DB11834,DB00041
255850,DB11834,DB00051
255851,DB11834,DB00056
255852,DB11834,DB00059
255853,DB11834,DB00065
255854,DB11834,DB00068
255855,DB11834,DB00069
255856,DB11834,DB00073
255857,DB11834,DB00074
255858,DB11834,DB00075
255859,DB11834,DB00078
255860,DB11834,DB00081
255861,DB11834,DB00087
255862,DB11834,DB00092
255863,DB11834,DB00095
255864,DB11834,DB00098
255865,DB11834,DB00105
255866,DB11834,DB00111
255867,DB11834,DB00112
255868,DB11834,DB00120
255869,DB11834,DB00180
255870,DB11834,DB00188
255871,DB11834,DB00242
255872,DB11834,DB00262
255873,DB11834,DB00276
255874,DB11834,DB00290
255875,DB11834,DB00291
255876,DB11834,DB00293
255877,DB11834,DB00305
255878,DB11834,DB00307
255879,DB11834,DB00309
255880,DB11834,DB00322
255881,DB11834,DB00328
255882,DB11834,DB00352
255883,DB11834,DB00361
255884,DB11834,DB00380
255885,DB11834,DB00394
255886,DB11834,DB00398
255887,DB11834,DB00428
255888,DB11834,DB00432
255889,DB11834,DB00441
255890,DB11834,DB00443
255891,DB11834,DB00444
255892,DB11834,DB00445
255893,DB11834,DB00446
255894,DB11834,DB00480
255895,DB11834,DB00488
255896,DB11834,DB00495
255897,DB11834,DB00515
255898,DB11834,DB00526
255899,DB11834,DB00531
255900,DB11834,DB00541
255901,DB11834,DB00544
255902,DB11834,DB00550
255903,DB11834,DB00552
255904,DB11834,DB00563
255905,DB11834,DB00564
255906,DB11834,DB00570
255907,DB11834,DB00588
255908,DB11834,DB00591
255909,DB11834,DB00601
255910,DB11834,DB00619
255911,DB11834,DB00620
255912,DB11834,DB00631
255913,DB11834,DB00635
255914,DB11834,DB00642
255915,DB11834,DB00687
255916,DB11834,DB00688
255917,DB11834,DB00694
255918,DB11834,DB00755
255919,DB11834,DB00762
255920,DB11834,DB00763
255921,DB11834,DB00764
255922,DB11834,DB00773
255923,DB11834,DB00795
255924,DB11834,DB00851
255925,DB11834,DB00853
255926,DB11834,DB00859
255927,DB11834,DB00860
255928,DB11834,DB00877
255929,DB11834,DB00888
255930,DB11834,DB00928
255931,DB11834,DB00958
255932,DB11834,DB00959
255933,DB11834,DB00970
255934,DB11834,DB00987
255935,DB11834,DB00993
255936,DB11834,DB00997
255937,DB11834,DB01005
255938,DB11834,DB01008
255939,DB11834,DB01024
255940,DB11837,DB08827
255941,DB11837,DB01166
255942,DB11837,DB09039
255943,DB11837,DB09053
255944,DB11837,DB01394
255945,DB11837,DB00813
255946,DB11837,DB04946
255947,DB11837,DB01256
255948,DB11837,DB08895
255949,DB11837,DB00862
255950,DB11837,DB00402
255951,DB11837,DB01198
255952,DB11837,DB00227
255953,DB11837,DB00315
255954,DB11837,DB00346
255955,DB11837,DB00404
255956,DB11837,DB00289
255957,DB11837,DB08496
255958,DB11837,DB08735
255959,DB11837,DB08736
255960,DB11837,DB14055
255961,DB11837,DB00683
255962,DB11837,DB06594
255963,DB11837,DB04951
255964,DB11837,DB00697
255965,DB11837,DB00864
255966,DB11837,DB01076
255967,DB11837,DB00176
255968,DB11837,DB00184
255969,DB11837,DB00195
255970,DB11837,DB00201
255971,DB11837,DB00261
255972,DB11837,DB00262
255973,DB11837,DB00280
255974,DB11837,DB00281
255975,DB11837,DB00286
255976,DB11837,DB00296
255977,DB11837,DB00316
255978,DB11837,DB00334
255979,DB11837,DB00356
255980,DB11837,DB00365
255981,DB11837,DB00370
255982,DB11837,DB00379
255983,DB11837,DB00382
255984,DB11837,DB00384
255985,DB11837,DB00420
255986,DB11837,DB00425
255987,DB11837,DB00442
255988,DB11837,DB00458
255989,DB11837,DB00461
255990,DB11837,DB00468
255991,DB11837,DB00472
255992,DB11837,DB00476
255993,DB11837,DB00477
255994,DB11837,DB00499
255995,DB11837,DB00518
255996,DB11837,DB00533
255997,DB11837,DB00544
255998,DB11837,DB00568
255999,DB11837,DB00586
